,Title,Price,Availability,Rating,Product Page,Genre,Rating_Numeric
887,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,In stock,One,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,History,1
888,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,In stock,Two,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,History,2
889,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,In stock,One,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,History,1
890,Zealot: The Life and Times of Jesus of Nazareth,24.7,In stock,Three,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,History,3
891,A Distant Mirror: The Calamitous 14th Century,14.58,In stock,Three,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,History,3
892,1491: New Revelations of the Americas Before Columbus,21.8,In stock,Three,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,History,3
893,Brilliant Beacons: A History of the American Lighthouse,11.45,In stock,Three,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,History,3
894,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,In stock,Five,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,History,5
895,A Short History of Nearly Everything,52.4,In stock,Five,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,History,5
896,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,In stock,Two,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,History,2
897,Catherine the Great: Portrait of a Woman,58.55,In stock,Four,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,History,4
898,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,In stock,Five,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,History,5
899,The Hiding Place,55.91,In stock,Four,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,History,4
900,America's War for the Greater Middle East: A Military History,51.22,In stock,Two,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,History,2
901,The Guns of August,14.54,In stock,Two,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,History,2
902,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,In stock,Two,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,History,2
903,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,In stock,Three,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Food and Drink,3
904,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,In stock,One,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,Food and Drink,1
905,My Paris Kitchen: Recipes and Stories,33.37,In stock,Two,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,Food and Drink,2
906,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.02,In stock,Four,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,Food and Drink,4
907,"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,In stock,One,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,Food and Drink,1
908,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,In stock,Five,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,Food and Drink,5
909,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.6,In stock,Two,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,Food and Drink,2
910,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,In stock,One,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,Food and Drink,1
911,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,In stock,Three,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,Food and Drink,3
912,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,In stock,Three,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,Food and Drink,3
913,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,In stock,One,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,Food and Drink,1
914,Barefoot Contessa Back to Basics,28.01,In stock,One,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,Food and Drink,1
915,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,In stock,Five,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,Food and Drink,5
916,My Kitchen Year: 136 Recipes That Saved My Life,11.53,In stock,Two,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,Food and Drink,2
917,Everyday Italian: 125 Simple and Delicious Recipes,20.1,In stock,Five,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,Food and Drink,5
918,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,In stock,One,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,Food and Drink,1
919,Cravings: Recipes for What You Want to Eat,20.5,In stock,Three,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,Food and Drink,3
920,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,In stock,Four,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,Food and Drink,4
921,32 Yolks,53.63,In stock,Two,https://books.toscrape.com/catalogue/32-yolks_510/index.html,Food and Drink,2
922,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,In stock,Five,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,Food and Drink,5
923,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,In stock,Four,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,Food and Drink,4
924,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,In stock,Two,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,Food and Drink,2
925,The Barefoot Contessa Cookbook,59.92,In stock,Five,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,Food and Drink,5
926,Better Homes and Gardens New Cook Book,39.61,In stock,Three,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,Food and Drink,3
927,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,In stock,Five,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,Food and Drink,5
928,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,In stock,Five,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,Food and Drink,5
929,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,In stock,Two,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,Food and Drink,2
930,The Smitten Kitchen Cookbook,23.59,In stock,One,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,Food and Drink,1
931,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,In stock,Three,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,Food and Drink,3
932,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,In stock,Three,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,Food and Drink,3
933,Redeeming Love,20.47,In stock,Five,https://books.toscrape.com/catalogue/redeeming-love_826/index.html,Christian Fiction,5
934,Close to You,49.46,In stock,Four,https://books.toscrape.com/catalogue/close-to-you_798/index.html,Christian Fiction,4
935,Shadows of the Past (Logan Point #1),39.67,In stock,Five,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,Christian Fiction,5
936,Like Never Before (Walker Family #2),28.77,In stock,Two,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Christian Fiction,2
937,Counted With the Stars (Out from Egypt #1),17.97,In stock,Five,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,Christian Fiction,5
938,If I Run (If I Run #1),49.97,In stock,Four,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,Christian Fiction,4
939,The Dirty Little Secrets of Getting Your Dream Job,33.34,In stock,Four,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,Business,4
940,The Third Wave: An Entrepreneur's Vision of the Future,12.61,In stock,Five,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,Business,5
941,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,In stock,Three,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,Business,3
942,Shoe Dog: A Memoir by the Creator of NIKE,23.99,In stock,Two,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,Business,2
943,Made to Stick: Why Some Ideas Survive and Others Die,38.85,In stock,Five,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,Business,5
944,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,In stock,One,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,Business,1
945,The Art of Startup Fundraising,21.0,In stock,Three,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,Business,3
946,Born for This: How to Find the Work You Were Meant to Do,21.59,In stock,Five,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,Business,5
947,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,In stock,One,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,Business,1
948,"Rich Dad, Poor Dad",51.74,In stock,One,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,Business,1
949,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,In stock,Three,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,Business,3
950,Rework,44.88,In stock,Two,https://books.toscrape.com/catalogue/rework_212/index.html,Business,2
951,Louisa: The Extraordinary Life of Mrs. Adams,16.85,In stock,Two,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,Biography,2
952,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,In stock,Two,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,Biography,2
953,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,In stock,One,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,Biography,1
954,Benjamin Franklin: An American Life,48.19,In stock,Three,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,Biography,3
955,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,In stock,Three,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,Biography,3
956,In Her Wake,12.84,In stock,One,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,Thriller,1
957,The Elephant Tree,23.82,In stock,Five,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Thriller,5
958,Behind Closed Doors,52.22,In stock,Four,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,Thriller,4
959,You (You #1),43.61,In stock,Five,https://books.toscrape.com/catalogue/you-you-1_784/index.html,Thriller,5
960,The Guilty (Will Robie #4),13.82,In stock,Two,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,Thriller,2
961,The 14th Colony (Cotton Malone #11),39.24,In stock,One,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,Thriller,1
962,Give It Back,18.32,In stock,Two,https://books.toscrape.com/catalogue/give-it-back_430/index.html,Thriller,2
963,Killing Floor (Jack Reacher #1),31.49,In stock,Four,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,Thriller,4
964,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,In stock,Three,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,Thriller,3
965,Far From True (Promise Falls Trilogy #2),34.93,In stock,Two,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,Thriller,2
966,The Travelers,15.77,In stock,One,https://books.toscrape.com/catalogue/the-travelers_285/index.html,Thriller,1
967,When We Collided,31.77,In stock,One,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,Contemporary,1
968,Someone Like You (The Harrisons #2),52.79,In stock,Five,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,Contemporary,5
969,We Are All Completely Beside Ourselves,24.04,In stock,One,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,Contemporary,1
970,The Four Agreements: A Practical Guide to Personal Freedom,17.66,In stock,Five,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,Spirituality,5
971,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,32.24,In stock,Five,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,Spirituality,5
972,Chasing Heaven: What Dying Taught Me About Living,37.8,In stock,Two,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,Spirituality,2
973,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,In stock,One,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,Spirituality,1
974,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,In stock,Two,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,Spirituality,2
975,A New Earth: Awakening to Your Life's Purpose,55.65,In stock,Five,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,Spirituality,5
976,Logan Kade (Fallen Crest High #5.5),13.12,In stock,Two,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,Academic,2
977,Online Marketing for Busy Authors: A Step-By-Step Guide,46.35,In stock,One,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,Self Help,1
978,How to Be Miserable: 40 Strategies You Already Use,46.03,In stock,One,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,Self Help,1
979,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",52.15,In stock,Three,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,Self Help,3
980,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,In stock,Three,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,Self Help,3
981,How to Stop Worrying and Start Living,46.49,In stock,Five,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,Self Help,5
982,All the Light We Cannot See,29.87,In stock,Five,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,Historical,5
983,The Girl You Left Behind (The Girl You Left Behind #1),15.79,In stock,One,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,Historical,1
984,(Un)Qualified: How God Uses Broken People to Do Big Things,54.0,In stock,Five,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,Christian,5
985,Crazy Love: Overwhelmed by a Relentless God,47.72,In stock,Two,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,Christian,2
986,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,In stock,One,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,Christian,1
987,Silence in the Dark (Logan Point #4),58.33,In stock,Three,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,Suspense,3
988,The Grownup,35.88,In stock,One,https://books.toscrape.com/catalogue/the-grownup_546/index.html,Short Stories,1
989,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,In stock,Five,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,Novels,5
990,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.05,In stock,Three,https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html,Health,3
991,"Eat Fat, Get Thin",54.07,In stock,Two,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,Health,2
992,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,In stock,Five,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,Health,5
993,The Art and Science of Low Carbohydrate Living,52.98,In stock,Five,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,Health,5
994,Libertarianism for Beginners,51.33,In stock,Two,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,Politics,2
995,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,In stock,Four,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,Politics,4
996,Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,In stock,One,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,Politics,1
997,Amid the Chaos,36.58,In stock,One,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,Cultural,1
998,Dark Notes,19.19,In stock,Five,https://books.toscrape.com/catalogue/dark-notes_800/index.html,Erotica,5
999,The Long Shadow of Small Ghosts: Murder and Memory in an American City,10.97,In stock,One,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,Crime,1
